stereotype_category,sentence_id,text,language,script,country,region_dialect,source_type,source_ref,collection_date,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,target_gender,bias_label,explicitness,sentiment_toward_referent,device,qa_status,annotation_date,annotation_time_seconds,document_id,notes,review_notes,collector_id,annotator_id
uncategorized,69b026177547e26ce3a7f9b8,kice father yayi gulafa yana saurayi [URL],hausa,latin,Nigeria,Kano,web_public,https://twitter.com/_AbbaElmustapha/status/2015172536363819370,2026-01-24T00:00:00.000Z,culture_and_religion,family and relationship,public_interest,,safe,true,female,derogation,implicit,,,accepted,2026-03-12T20:31:08.377Z,372,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9b9,Haka nan ma Shehu ya fita tare da jama’ar Musulmi zuwa masallaci a kan raƙuminsa,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Going to the mosque,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-03-12T20:31:41.335Z,405,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9ba,Ƙalubale na gaba shi ne rashin kiyaye sirri,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,governance_civic,lack of privacy,specialized_advice,,safe,false,nonbinary,neutral,implicit,,,accepted,2026-03-12T20:31:57.693Z,421,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f99f,Sau tari jama'a kan aiko sakon tes ko su kira suna neman bayani kan wace irin waya ya kamata su saya?,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,livelihoods_and_work,telecommunications,public_interest,,safe,false,neutral,neutral,implicit,,,accepted,2026-03-12T20:20:59.022Z,646,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f997,"Bayan masarrafar saƙonnin tes da ke wayar salula, akwai shahararriyar manhajar hirar ga-ni-ga-ka da ke nau'in wayar BlackBerry, wato BB Chat",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,media_and_online,Mobile phone technology,specialized_advice,,safe,false,nonbinary,neutral,implicit,,,accepted,2026-03-12T20:18:31.347Z,498,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f998,Haka nan kuma ana kiran su da wasu sunayen mabambanta,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Calling people by different names,stereotypes,,safe,false,neutral,neutral,implicit,,,accepted,2026-03-12T20:18:47.168Z,514,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f999,"Ko uniform baka cire ba tsabar xumudin taimakon mahaukaciya kenan"" Junaid ya mike xaune ya hade rai yace ""Yea daga office nake, na kuma samu apartment"" El-Ameen yyi murmushi yace ""Ohh dats gud for yhu"" Junaid yace ""But yau da nyt xa mu dauko ta ko"" wani kallo El-Ameen yyi masa yace ""Xa dae ka dauko ta malam, kai da wa xa ku dauko ta"" shiru Junaid yyi yana kallonsa, ya sauke ajiyar xuciya yace ""Toh naji xan dauko ta"" mikewa yyi yace ""i will be on my way, but ina son ka min favour daya, plss motar ka xaka bar min a layin ku sae ka bar min key din karkashin motar ko in btwn flowers dake kusa da motar, I will then cum over to take it sbda Mumy baxata bar ni in fito so late ba"" El-Ameen ya bude ido yace ""What?",Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,livelihoods_and_work,"Uniform, office, apartment",public_interest,,safe,false,mixed,neutral,implicit,,,accepted,2026-03-12T20:19:11.614Z,538,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f99a,"Kammalawa: Daga wadannan bayanan da suka gabata ya bayyana a fili cewa lalle jinin al'ada bakaramin hukunce-hukunce yake da shi ba, kuma lalle idan aka kallaci yadda ake sakaci tsakanin maza da mata akan abinda ya shafi wannan al'amari to lalle abin yanada ban tsoro",Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,health,menstruation,public_interest,gender,sensitive,false,female,neutral,implicit,,,accepted,2026-03-12T20:19:34.625Z,561,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f99b,A yanzu kana iya samun jaha guda da sarakuna masu yawa,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,getting honors/titles,public_interest,,safe,false,neutral,neutral,implicit,,,accepted,2026-03-12T20:19:51.649Z,578,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f99c,Mun shaida Hajara Idris ta koma ga Allah tana da cikakken wilaya ga Amirul-muminina Ali Dan Abi-Dalibi (AS),Hausa,latin,Nigeria,Standard,web_public,https://nuriddeen.blogspot.com/,2026-03-06T00:00:00.000Z,culture_and_religion,Death of Hajara Idris,public_interest,religion,sensitive,false,female,neutral,implicit,,,accepted,2026-03-12T20:20:08.078Z,595,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f99d,"Donald Trump: Abubuwa shida da shugaban Amurka zai rasa idan aka tsige shi daga kan mulki12 Janairu 2021Asalin hoton, AlamyYayin da ake shirin rantsar da sabon shugaban Amurka Joe Biden, wani batu da ke ɗaukar hankali yanzu a Amurka shi ne batun tsige shugaba mai barin gado Donald TrumpƳan kwanaki ƙalilan ne suka rage wa Trump a kan mulki",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Donald Trump's presidency,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-04-12T12:52:39.967Z,609,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f99e,"Akwai zantuka da wasu matasanmu ke yi kan hotunan 'yan mata da niyyar yabo, ko kokarin gamsar da 'yan matan cewa suna da kyau",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,culture_and_religion,photo taking and compliments,stereotypes,gender,sensitive,false,neutral,neutral,implicit,,,accepted,2026-03-12T20:20:37.678Z,625,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9bb,Wannan shine hari na 2 da aka bada rahotonsa tun daga makon da ya gataba,Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,governance_civic,Attack report,public_interest,,safe,false,nonbinary,neutral,implicit,,,accepted,2026-04-12T12:51:59.434Z,435,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9a0,To yanzu idan Allah ya sa ka isa wannan birni menene abinyi kada ka manta tafiyarka ba tafiyar bude ido bace,Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,livelihoods_and_work,Advice for a journey,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-03-12T20:21:19.735Z,667,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9a1,"Muna ganin ai Facebook kyauta ce, inda za mu samu abokanai da 'yan mata",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,media_and_online,social media,public_interest,,safe,false,neutral,neutral,implicit,,,accepted,2026-03-12T20:21:36.226Z,683,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9a2,"A yanzu da mai karatu ke karanta wannan labari, wannan barawo na can cikin fursuna yana zaman kaso",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,governance_civic,theft and crime,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-03-12T20:21:53.055Z,700,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9a3,Wannan takarda ta yi tsokaci ne kan samuwa da yawaitar wani nau'in adabi na kagaggun labarai ta yadda ake wata su a shafukan sada zumunta na intanet,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,media_and_online,Internet literature,public_interest,,safe,false,nonbinary,neutral,implicit,,,accepted,2026-03-12T20:22:12.763Z,719,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9a4,Ga Nasiru Adamu Elhikaya da cikakken rahoton: Embed A Yada An Rantsar Da Shugaba Akufo Addo by VOA Embed A Yada The code has been copied to your clipboard,Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,media_and_online,Media report,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-03-12T20:22:31.251Z,737,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9a5,"Tanbihi Na Daya: Idan mace jini yana mata wasa wato ya zo yau gobe sai kuma ya dauke bayan kwanaki uku sai kuma ya dawo to abinda zata yi anan shine, ta tsaya ta yi karatun ta natsu, sai ta lissafa kwanakin da jinin ya zo sune kwanakin al'ada sai kuma ta ware kwanakin da jinin bai zoba sune kwanakin tsarki domin da hakane zata cika kwanakinta na al'ada, misali kwanaki tara; sai ya zo a rana ta farko da ta biyu sai bai zoba a rana ta uku da ta hudu sai ya zo rana ta biyar amma bai zo ba a ta shida da ta bakwai sai ya zo a ta takwas da ta tara",Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,health,menstrual cycle and hygiene,public_interest,,safe,false,female,neutral,implicit,,,accepted,2026-03-12T20:22:46.617Z,753,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9a6,Project Oberon: The Design of an Operating System and Compilers,Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,education,Operating system and compilers,specialized_advice,,safe,false,neutral,neutral,implicit,,,accepted,2026-04-12T12:54:42.020Z,768,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9a7,Ana yin hakan ne ta hanyar kawo hujjoji daga ayoyin Ƙur'ani mai girma ko Hadisan Manzon Allah (tsira da amincin Allah su ƙara tabbata a gare shi) ingantattu,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,culture_and_religion,Quran and Hadith references,public_interest,,safe,false,nonbinary,neutral,implicit,,,accepted,2026-03-12T20:23:18.299Z,785,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9d7,"Sai kuma ƙasarmu ta gado Najeriya, mai saƙonni sama da miliyan 1",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,culture_and_religion,Nigeria inheritance,public_interest,,safe,false,nonbinary,neutral,implicit,,,accepted,2026-03-12T20:44:27.287Z,43,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9ce,"Assalamu alaikum Baban Sadik, ina maka fatan alheri tare da daukacin musulmai",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,culture_and_religion,Greeting and good wishes,public_interest,religion,safe,false,male,neutral,implicit,,,accepted,2026-03-12T20:39:44.537Z,888,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9cf,Da sauran abubuwa da ya riƙe masu tarin yawa,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,livelihoods_and_work,Miscellaneous things,public_interest,,safe,false,unknown,neutral,implicit,,,accepted,2026-03-12T20:40:22.484Z,926,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9d0,"A shekarar 1961, Manjo Janaral Muhammadu Buhari ya samu shiga makarantar sojojin Najeriya da ke Kaduna (Nigerian Military Training School, Kaduna), inda ya gama a shekarar 1963",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,education,Military education,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-03-12T20:40:42.891Z,946,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9d1,"Shugaban hukumar ya ce an kama dalibai 33,470 da laifin satar amsa yayin da aka samu makarantu 12 da kama malaman da ke sa ido a kan dalibai 24 da hannu a satar amsa",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,education,Student arrests,public_interest,,safe,false,neutral,neutral,implicit,,,accepted,2026-03-12T20:41:10.372Z,974,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9d2,"Majalisar Sanatocin kowace jami'a ne yake da hurumin sanar da ranar komawa bayan janye yajin aikin, kuma ta kan yi hakan ne bayan gudanar da taro don sanya ranar",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,university return to work after strike,public_interest,,safe,false,neutral,neutral,implicit,,,accepted,2026-03-12T20:41:42.153Z,1006,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9d3,"Amma bari na fi ka iskanci sai ka xo ka durkusa kana rokona in ce mata ta so ka"" girgixa kai Junaid yayi ya mike ya haura sama abun sa",Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,culture_and_religion,romantic interaction,stereotypes,gender,sensitive,false,male,neutral,implicit,,,accepted,2026-03-12T20:42:38.144Z,1062,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9d4,"Sbda me xan yi kishin ka"" yace ""Toh me sa baki son ta xauna nan?"" Tabe baki tayi tace ""Ta xauna mana ni ina ruwana, kawae abinda na sani ka kai ni sch next week"" murmushi yayi ya mike ya fita daga dakin, abinci ya dauko mata ya ajiye dakin yace ""Ga abinci!"" Ko kallonsa bata yi ba ya fita daga dakin",Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,household_and_care,Conversation between two people,public_interest,,safe,false,mixed,neutral,implicit,,,accepted,2026-03-12T20:42:58.843Z,1082,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9d5,"Janar Suleimanu Isa Wali, GSS, Psc, Fdc (+), Meng Gabatarwa Manjo Suleimanu Isa Wali gogaggen injiniyan lantarki, masanin fannin laturonik, kwamfuta da kuma harkokin fasahar sadarwa da bayanai, kuma, janar ɗin sojan Najeriya mai ritaya",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,livelihoods_and_work,Military officer biography,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-03-12T20:43:15.046Z,1099,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9d6,"A tsawon kwanakin shekarar 2012, a duk rana an samu masu rajista a ƙalla miliyan ɗaya",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,livelihoods_and_work,Registration statistics,public_interest,,safe,false,neutral,neutral,implicit,,,accepted,2026-03-12T20:43:57.151Z,13,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9cd,"(Telegraph)Babban LabariKAI TSAYE Jami'ar Bayero za ta fara koyar da darusa ta hanyar intanetShahararren ɗan jaridar Amurka Larry King ya rasuSa'o'i 6 da suka wuceHar yanzu Dangote ne ya fi kowa arziki a AfrikaSa'o'i 9 da suka wuceMinti Daya Da BBC1:13Saurari, Minti Daya da BBC Safe 23/01/2021, Tsawon lokaci 1,13Minti Ɗaya Da BBC na Safiyar 23/01/2021, wanda Nabeela Mukhtar Uba da Sani Aliyu su ka karanto",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,media_and_online,Hausa news and information,public_interest,,safe,false,nonbinary,neutral,implicit,,,accepted,2026-03-12T20:39:08.571Z,852,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9d8,Ya ƙara da cewa rundunar Amotekun ta ceto ƙarin mutum ɗaya daga hannun matasan kuma ta miƙa shi ga 'yan sandan,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Amotekun security operation,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-03-12T20:44:46.562Z,62,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9d9,FALALAR SUHUR,Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,culture_and_religion,Meal times,public_interest,,safe,false,nonbinary,neutral,implicit,,,accepted,2026-03-12T20:45:00.942Z,77,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9da,"Lambobin Yabo da Girmamawa Lambobin yabo da girmamawa da shugaba Obasanjo ya karɓa suna da yawa, amma dai muna iya ɗan tsakuro kaɗan daga ciki, waɗanda suka haɗa da: Lambar yabo ta ‘GCFR’ (Grand Commander of the Order of the Federal Republic) wacce ita ce lambar yabo mafi girma a najeriya",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Honors and titles,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-03-12T20:45:16.466Z,92,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9db,""" Wasu kuma na cewa, ""Lokaci ake sallata""",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,culture_and_religion,Prayer time,public_interest,,safe,false,neutral,neutral,implicit,,,accepted,2026-03-12T20:45:34.676Z,111,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9dc,"Haka idan sako ne na gaisuwa, yana da kyau ka rubuta masa shi ma cewa ka samu sakonsa, kuma kana godiya",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,culture_and_religion,responding to a greeting,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-03-12T20:45:50.805Z,127,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
uncategorized,69b026177547e26ce3a7f9dd,"A irin wannan halin ne wata rana da safe, a lokacin taruwar ɗalibai a filin taron tattaunawar safe (assembly ground), ranar da za a naɗa sababbin shugabannin ɗalibai, sai Maitama ya yi wata shigar da za ta bada dariya",Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,education,Student assembly and leadership,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-03-12T20:46:20.244Z,156,6600e6a0-70b9-4604-9978-556e5e149ba4,,,69b025707547e26ce3a7f89d,69b025707547e26ce3a7f89d
