language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"O ni ""Wọn ji eeyan mẹtalelogun gbe lọ, wọn tun yinbọn lu ẹnikan lọwọ ati lẹsẹ.",governance_civic,Violent incident,public_interest,,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"A ti gbe ẹni naa lọ sile iwosan ni Jangebe nibi to ti n gba itọju lọwọ."" A gbọ pe nnkan bii aago mejila oru lawọn agbesunmọmi naa ya bo agbegbe ọhun ti wọn si bẹrẹ si n yinbọn fun odidi wakati meji gbako.",health,Healthcare visit,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"Abubakar ṣalaye pe alupupu lawọn agbebọn naa gbe wa fun ikọlu ọhun pẹlu oniruru ohun ija oloro lọwọ wọn.",culture_and_religion,Sending people for battle,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"End of Èyítí A  Kà Jùlọ O ni aarin adugbo ni wọn gbe igbọn ohun si lori irin onigun mẹta kan ti wọn si bẹrẹ si n yin in lati tu awọn eeyan ka.",livelihoods_and_work,Construction and building,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"Gẹgẹ bo ṣe sọ, bi wọn ṣe n fi ẹsẹ le awọn eeyan kan lawọn mii ninu wọn n fi alupupu le awọn eeyan mii.",culture_and_religion,Social behavior,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"Ẹnu lọlọ yii ni awọn agbebọn tunbọ jawe sobi ikọlu wọn ni Naijiria ti wọn si n ji awọn eeyan gbe lati gba owo itusilẹ.",livelihoods_and_work,Agbebọn activities,public_interest,,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"Lọsẹ to kọja, wọn kọlu Kajuru nipinlẹ kaduna nibi ti wọn ti ji olujọsin 170 gbe ninu ṣọọṣi.",culture_and_religion,Religious incident,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"Bo tilẹ jẹ pe awọn kan ninu wọn moribọ, nnkan bii 130 ninu wọn lo ṣi wa lakata ajinigbe bayii.",governance_civic,Yoruba population statistics,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Oríṣun àwòrán, Reuters Arakunrin kan ti awọn agbofinro ijọba apapọ lorilẹede Amẹrika yinbọn fun ni ilu Minneapolis, lawọn eeyan ti darukọ rẹ gẹgẹ bii Alex Pretti, ẹni ọdun mẹtadinlogoji ti wọn ni iṣẹ nọọsi lo n ṣe.",media_and_online,Reuters journalist arrest,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Awọn to mọọ sọ wi pe ẹni to fẹran lati maa jade ni, nitori pe o fẹran lati maa gun awọn oke pẹlu kẹkẹ, wọn ni oun pẹlu darapọ mọ iwọde lẹyin ti awọn agbofinro aṣọbode ICE ti kọkọ yinbọn pa arabinrin Renee Good, ẹni ọdun mẹtadinlogoji ninu ọkọ rẹ loṣu to kọja.",governance_civic,Immigration and travel,public_interest,ethnicity,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Oniruuru ọrọ lawọn eeyan ti n sọ nipa bi iku oloogbe naa ṣe waye.",culture_and_religion,Yoruba culture and beliefs,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Ajọ to n mojuto abo ilu lorilẹede Amẹrika, DHS sọ pe awọn agbefọba to yinbọn pa a fi ibọn daabo bo ara wọn ni, lẹyin ti Pretti ẹni ti wọn sọ ei pe o mu ibọn dani, kọ lati jọwọ ara rẹ fun awọn agbofinro naa.",governance_civic,Yoruba security and law enforcement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Awọn ti iṣẹlẹ naa ṣoju wọn, awọn oṣiṣẹ ijọba kan atawọn mọlẹbi oloogbe naa, sọ wi pe irọ nla ni.",governance_civic,political news,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Ninu awọn fidio iṣẹlẹ naa to jade sita ko si ibi kankan ti o ti jọ pe o fi ohun ija kankan dunkoko mọ awọn agbofinro naa.",governance_civic,Police incident,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Ẹka itọju iṣẹlẹ pajawiri ni ileewosan Minneapolis Veterans Hospital ni Pretti ti n ṣiṣẹ, gẹgẹbi atẹjade kan ti awọn ẹbi rẹ fi sita.",health,healthcare at Minneapolis Veterans Hospital,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Wọn fi to ileeṣẹ akoroyinjọ Associated Press AP pe igbesẹ Aarẹ Trump lati gbogun ti awọn atipo lo bii ninu to fi lọ darapọ mọ iwọde naa.",media_and_online,Associated Press report on President Trump,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Iya Pretti ṣalaye pe, ọmọ oun kan sara si igbesẹ Aarẹ Trump lori idaabobo ayika.",governance_civic,Politics and leadership,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"O fi kun un pe: ""Jadejade ni nigba aye rẹ.",culture_and_religion,Yoruba proverb,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Oun ati aja rẹ ni wọn si maa n lọ si ibikibi to ba n lọ.",livelihoods_and_work,travel and movement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"O fẹran orilẹede yii, ṣugbọn o korira oun ti awọn eeyan n ṣe ninu rẹ."" End of Èyítí A  Kà Jùlọ Awọn ẹbi rẹ ni ko si ohun to da oun atawọn agbofinro papọ ri nigba kọọkan, lẹyin boya ki wọn ja tikẹẹti fun tori ofin irinna.",culture_and_religion,Expressing views,stereotypes,ethnicity,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Gẹgẹbi ileeṣẹ akoroyinjọ AP ṣe sọ, kọsilẹ ile ẹjọ fihan pe ko hu iwa ọdaran ri nigbakankan.",governance_civic,legal proceedings,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Lẹyin ti wọn ri fidio ti o jade tawọn kan n sọ pe ""agbesunmọmi abẹle"" lọmọ wọn, awọn mọlẹbi Pretti ti fi atẹjade sita ninu eyi ti wọn ti n sọ pe, "" irọ ni ijọba n pa nipa awọn ọrọ ti wọn sọ nipa ọmọ wa"" Wọn ni fidio iṣẹlẹ naa fihan pe Pretti ko mu ibọn kankan dani lasiko ti awọn agbofinro ijọba apapọ kọluu.",governance_civic,government misinformation,misinformation,,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"""Ẹ jọwọ ẹ ba wa wadii otitọ nipa ọmọ wa.",culture_and_religion,Request for truth about child,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Eeyan daadaa ni, "" Iyawo rẹ tẹlẹ gan tun ṣalaye pe, Ẹgbẹ oṣelu Democratic ni Pretti dibo fun, o si ti darapọ mọ oniruuru iwọde lẹyin iku George Floyd latọwọ ọlọpaa kan lọdun 2020.",governance_civic,Politics and election,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"O ni Pretti le maa pariwo mọ awọn agbofinro lasiko iwọde o, amọṣa kii ṣe eeyan to le ba agbofinro fa wahala.",governance_civic,Police misconduct,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Oríṣun àwòrán, Reuters Àjáàbalẹ̀ ìròyìn BBC News Yorùbá lórí WhatsApp rẹ End of podcast promotion Ọmọ orilẹede Amẹrika ni Pretti, ilu Illinois ni wọn bii si.",media_and_online,news and media,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Oloogbe Alex Pretti dagba si Green Bay, Wisconsin nibi to ti gba bọọlu afẹsẹgba, bọọlu afi ponpo gba-baseball, to si tun sa ere ori papa fun ile ẹkọ giga Preble High School.",livelihoods_and_work,Yoruba athlete in America,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Bakannaa lo wa ninu ẹgbẹ Boys scout to si tun darapọ̀ mọ ẹgbẹ akọrin Green Bay Boy Choir.",education,Boys Scout and Choir,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"O lọ silẹ ẹkọ giga fasiti Minnesota, nibi to ti kẹkọ gboye imọ ijinlẹ nipa ara, Baọlọji,awujọ ati ọrọ ayika, gẹgẹbi awọn ẹbi rẹ ṣe sọ.",education,higher education,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"O ṣiṣẹ gẹgẹbi oluwadi imọ ijinlẹ ki o to pada lọ kawe sii lati kẹkọ gboye nọọsi.",education,Education and learning,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Ilu Winsconsin lawọn obi Pretti n gbe, wọn si ni awọn ti sọ fun laipẹ yii pe ko rọra ṣe pẹlu ọrọ iwọde.",household_and_care,Yoruba family residence,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Micheal Pretti to jẹ baba Alex ṣalaye fun AP pe: ""A ṣe ba sọ ọrọ yii ni nnkan bii ọsẹ meji sẹyin, pe lootọ a o ni ko maa lọ se iwọde o ṣugbọn maṣe ṣe nnkan kan to ku diẹ kaato nibẹ"" ""O si sọ pe oun ti gbọ.",governance_civic,Ṣalaye fun AP,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Oun naa mọ."" Bakan naa lawọn ẹbi rẹ tun sọ pe lootọ lo ni ibọn ilewọ, to si gba iwe aṣẹ lati gbe ibọn ilewọ dani ni ipinlẹ Minnesota - ṣugbọn awọn o rii kogbe e dani ri.",governance_civic,Ownership of a firearm,public_interest,,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Ọga ọlọpaa Brian O'Hara pẹlu fidi rẹ mulẹ fun ileeṣẹ iroyin CBS to jẹ alabaṣiṣẹpọ BBC lorilẹede Amẹrika, pe oun gbagbọ pe o ni iwe aṣẹ lati gbe ibọn dani.",media_and_online,Police officer Brian O'Hara,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"Oríṣun àwòrán, Reuters Awọn aladugbo rẹ sọ pe eeyan jẹjẹ ti kii sọrọ pupọ ni ""Eeyan daadaa ni"" lọrọ ti Sui Gitar to n gbe ni isalẹ ile ti Pretti gbe sọ fun AP.",media_and_online,Reuters news coverage,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"O ni ọdun mẹta sẹyin lo ko wọ ile naa.",culture_and_religion,Time and location,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cpv7x8z4x8xo,2026-01-26,"""Mio roo ri pe eeyan to le gbe ibọn dani ni""",culture_and_religion,Weapons and violence,hate_or_insult,ethnicity,sensitive,true
